"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"5206",2010,229764,2,8,2,83,2,0,0,1,1,1,1,0,6,"High School or More",60340,"$20,000+",3,3,1,63
"5207",2010,229764,3,8,2,56,3,2,1,0,6,0,1,0,7,"High School or More",60340,"$20,000+",3,3,1,78
"5208",2010,229934,1,8,1,72,1,0,3,0,1,1,1,0,6,"High School or More",63900,"$20,000+",3,3,1,74
"5209",2010,229934,2,8,2,71,2,0,0,0,1,1,1,0,6,"High School or More",63900,"$20,000+",3,3,1,69
"5210",2010,229934,3,8,1,93,5,0,0,1,5,0,1,0,2,"Less than High School",63900,"$20,000+",3,3,1,84
"5211",2010,229959,1,8,2,66,1,2,0,0,6,0,1,0,11,"High School or More",72600,"$20,000+",2,2,1,94
"5212",2010,229959,2,8,2,85,5,0,0,1,5,0,1,0,6,"High School or More",72600,"$20,000+",2,2,1,134
"5213",2010,230147,1,8,1,62,1,3,0,0,1,1,1,0,10,"High School or More",42000,"$20,000+",3,3,1,84
"5214",2010,230147,2,8,2,49,2,0,0,0,1,1,1,0,10,"High School or More",42000,"$20,000+",3,3,1,66
"5215",2010,230147,3,8,2,85,5,0,0,1,5,0,1,0,6,"High School or More",42000,"$20,000+",3,3,1,99
"5216",2010,230317,1,8,2,55,1,3,0,0,1,1,1,0,11,"High School or More",130300,"$20,000+",3,3,1,42
"5217",2010,230317,2,8,1,57,2,0,0,0,1,1,1,0,11,"High School or More",130300,"$20,000+",3,3,1,41
"5218",2010,230317,3,8,2,93,5,0,0,1,4,0,1,0,10,"High School or More",130300,"$20,000+",3,3,1,91
"5219",2010,230405,1,8,2,62,1,3,0,0,1,1,1,0,6,"High School or More",46000,"$20,000+",3,3,1,67
"5220",2010,230405,2,8,1,69,2,0,0,0,1,1,1,0,11,"High School or More",46000,"$20,000+",3,3,1,78
"5221",2010,230405,3,8,2,81,5,0,0,1,5,0,1,0,6,"High School or More",46000,"$20,000+",3,3,1,75
"5222",2010,230507,1,8,1,61,1,2,0,0,6,0,1,0,10,"High School or More",37100,"$20,000+",2,2,1,226
"5223",2010,230507,2,8,2,81,5,0,0,1,5,0,1,0,6,"High School or More",37100,"$20,000+",2,2,1,269
"5224",2010,230616,1,8,1,88,1,0,0,1,5,0,1,0,6,"High School or More",34700,"$20,000+",2,2,1,13
"5225",2010,230616,2,8,2,60,3,0,1,0,4,0,1,0,7,"High School or More",34700,"$20,000+",2,2,1,46
"5226",2010,230841,1,8,2,86,1,0,0,2,5,0,1,0,7,"High School or More",90200,"$20,000+",4,4,1,91
"5227",2010,230841,2,8,2,57,3,1,0,0,2,1,1,0,6,"High School or More",90200,"$20,000+",4,4,1,151
"5228",2010,230841,3,8,2,46,3,1,0,0,1,1,1,0,10,"High School or More",90200,"$20,000+",4,4,1,124
"5229",2010,230841,4,8,1,46,4,0,0,0,1,1,1,0,10,"High School or More",90200,"$20,000+",4,4,1,140
"5230",2010,230910,1,8,2,42,1,4,5,1,1,1,1,0,6,"High School or More",123000,"$20,000+",5,5,1,68
"5231",2010,230910,2,8,1,45,2,0,0,1,1,1,1,0,11,"High School or More",123000,"$20,000+",5,5,1,91
"5232",2010,230910,3,8,2,13,3,1,2,0,6,0,1,0,2,"Less than High School",123000,"$20,000+",5,5,1,60
"5233",2010,230910,4,8,2,86,5,0,0,1,1,1,1,0,10,"High School or More",123000,"$20,000+",5,5,1,100
"5234",2010,230910,5,8,1,83,5,0,0,1,1,1,1,0,11,"High School or More",123000,"$20,000+",5,5,1,102
"5235",2010,230954,1,8,2,60,1,2,0,0,6,0,1,0,11,"High School or More",112000,"$20,000+",2,2,1,84
"5236",2010,230954,2,8,2,93,5,0,0,1,5,0,1,0,2,"Less than High School",112000,"$20,000+",2,2,1,102
"5237",2010,231023,1,8,2,86,1,0,0,1,5,0,1,0,6,"High School or More",50200,"$20,000+",2,2,1,67
"5238",2010,231023,2,8,1,64,3,1,0,0,6,0,1,0,6,"High School or More",50200,"$20,000+",2,2,1,136
"5239",2010,231277,1,8,1,93,1,0,0,1,1,1,1,0,7,"High School or More",94250,"$20,000+",3,3,1,67
"5240",2010,231277,2,8,2,80,2,0,0,1,1,1,1,0,6,"High School or More",94250,"$20,000+",3,3,1,56
"5241",2010,231277,3,8,1,54,3,2,1,0,6,0,1,0,8,"High School or More",94250,"$20,000+",3,3,1,83
"5242",2010,231306,1,8,2,85,1,0,0,1,5,0,1,0,6,"High School or More",95000,"$20,000+",2,2,1,70
"5243",2010,231306,2,8,2,49,3,1,0,0,4,0,1,0,6,"High School or More",95000,"$20,000+",2,2,1,78
"5244",2010,231335,1,8,1,67,1,0,0,0,1,1,1,0,10,"High School or More",79250,"$20,000+",3,3,1,73
"5245",2010,231335,2,8,2,66,2,3,0,0,1,1,1,0,8,"High School or More",79250,"$20,000+",3,3,1,61
"5246",2010,231335,3,8,2,93,6,0,0,1,5,0,1,0,6,"High School or More",79250,"$20,000+",3,3,1,92
"5247",2010,231573,1,8,2,62,1,2,0,0,4,0,1,0,7,"High School or More",71200,"$20,000+",2,2,1,106
"5248",2010,231573,2,8,2,86,5,0,0,1,5,0,1,0,3,"Less than High School",71200,"$20,000+",2,2,1,123
"5249",2010,231686,1,8,1,61,1,3,0,0,1,1,1,0,7,"High School or More",70500,"$20,000+",3,3,1,83
"5250",2010,231686,2,8,2,61,2,0,0,0,1,1,1,0,6,"High School or More",70500,"$20,000+",3,3,1,79
"5251",2010,231686,3,8,2,86,5,0,0,1,5,0,1,0,6,"High School or More",70500,"$20,000+",3,3,1,97
"5252",2010,231785,1,8,2,82,1,0,0,2,5,0,1,0,10,"High School or More",32500,"$20,000+",3,3,1,75
"5253",2010,231785,2,8,1,57,3,1,0,0,6,0,1,0,6,"High School or More",32500,"$20,000+",3,3,1,84
"5254",2010,231785,3,8,2,57,3,1,0,0,2,1,1,0,6,"High School or More",32500,"$20,000+",3,3,1,96
"5255",2010,231817,1,8,2,56,1,2,0,0,4,0,1,0,6,"High School or More",37600,"$20,000+",2,2,1,108
"5256",2010,231817,2,8,2,84,5,0,0,1,5,0,1,0,6,"High School or More",37600,"$20,000+",2,2,1,130
"5257",2010,231873,1,8,1,65,1,0,0,1,1,1,1,0,7,"High School or More",138000,"$20,000+",5,5,1,94
"5258",2010,231873,2,8,2,56,2,4,0,1,1,1,1,0,8,"High School or More",138000,"$20,000+",5,5,1,105
"5259",2010,231873,3,8,1,16,3,2,1,0,6,0,1,0,3,"Less than High School",138000,"$20,000+",5,5,1,90
"5260",2010,231873,4,8,2,83,6,0,0,2,5,0,1,0,5,"Less than High School",138000,"$20,000+",5,5,1,105
"5261",2010,231873,5,8,2,51,8,4,0,0,6,0,1,0,10,"High School or More",138000,"$20,000+",5,5,1,111
"5262",2010,231974,1,8,2,84,1,0,0,1,5,0,1,0,6,"High School or More",35500,"$20,000+",2,2,1,66
"5263",2010,231974,2,8,2,58,3,1,0,0,6,0,1,0,6,"High School or More",35500,"$20,000+",2,2,1,72
"5264",2010,232130,1,8,2,56,1,2,0,0,4,0,1,0,10,"High School or More",44000,"$20,000+",2,2,1,78
"5265",2010,232130,2,8,2,80,5,0,0,1,5,0,1,0,6,"High School or More",44000,"$20,000+",2,2,1,88
"5266",2010,232141,1,8,1,54,1,5,0,2,1,1,1,0,11,"High School or More",174200,"$20,000+",5,5,1,255
"5267",2010,232141,2,8,2,57,2,0,0,2,1,1,1,0,10,"High School or More",174200,"$20,000+",5,5,1,318
"5268",2010,232141,3,8,1,22,3,2,1,0,6,0,1,0,10,"High School or More",174200,"$20,000+",5,5,1,475
"5269",2010,232141,4,8,1,17,3,2,1,0,6,0,1,0,5,"Less than High School",174200,"$20,000+",5,5,1,269
"5270",2010,232141,5,8,2,88,5,0,0,1,5,0,1,0,6,"High School or More",174200,"$20,000+",5,5,1,407
"5271",2010,232728,1,8,2,65,1,0,0,1,1,1,1,0,7,"High School or More",138990,"$20,000+",4,4,1,57
"5272",2010,232728,2,8,1,70,2,4,0,1,1,1,1,0,8,"High School or More",138990,"$20,000+",4,4,1,50
"5273",2010,232728,3,8,1,35,3,1,2,0,6,0,1,0,10,"High School or More",138990,"$20,000+",4,4,1,303
"5274",2010,232728,4,8,2,89,6,0,0,1,5,0,1,0,6,"High School or More",138990,"$20,000+",4,4,1,184
"5275",2010,232865,1,8,2,56,1,0,4,0,1,1,1,0,8,"High School or More",114700,"$20,000+",5,5,1,55
"5276",2010,232865,2,8,1,55,2,0,0,0,1,1,1,0,6,"High School or More",114700,"$20,000+",5,5,1,70
"5277",2010,232865,3,8,2,59,7,0,4,0,4,0,1,0,11,"High School or More",114700,"$20,000+",5,5,1,77
"5278",2010,232865,4,8,1,87,5,0,0,2,5,0,1,0,6,"High School or More",114700,"$20,000+",5,5,1,72
"5279",2010,233170,1,8,1,60,1,0,0,0,1,1,1,0,11,"High School or More",60300,"$20,000+",5,5,1,87
"5280",2010,233170,2,8,2,57,2,5,0,0,1,1,1,0,6,"High School or More",60300,"$20,000+",5,5,1,94
"5281",2010,233170,3,8,2,14,9,0,0,0,6,0,1,0,2,"Less than High School",60300,"$20,000+",5,5,1,116
"5282",2010,233170,4,8,1,12,9,0,0,0,6,0,1,0,2,"Less than High School",60300,"$20,000+",5,5,1,125
"5283",2010,233170,5,8,2,93,6,0,0,1,4,0,1,0,7,"High School or More",60300,"$20,000+",5,5,1,132
"5284",2010,233193,1,8,2,81,1,0,0,1,4,0,1,0,6,"High School or More",12000,"< $20,000",2,2,1,64
"5285",2010,233193,2,8,1,57,3,1,0,0,4,0,1,0,6,"High School or More",12000,"< $20,000",2,2,1,65
"5286",2010,233270,1,8,2,86,1,0,0,1,4,0,1,0,6,"High School or More",24440,"$20,000+",2,2,1,89
"5287",2010,233270,2,8,1,61,3,1,0,0,4,0,1,0,10,"High School or More",24440,"$20,000+",2,2,1,85
"5288",2010,233288,1,8,2,63,1,3,0,1,4,0,1,0,8,"High School or More",77200,"$20,000+",3,3,1,66
"5289",2010,233288,2,8,1,34,3,1,0,0,6,0,1,0,8,"High School or More",77200,"$20,000+",3,3,1,107
"5290",2010,233288,3,8,2,81,5,0,0,1,5,0,1,0,6,"High School or More",77200,"$20,000+",3,3,1,67
"5291",2010,233381,1,8,1,79,1,0,0,1,1,1,1,0,6,"High School or More",51500,"$20,000+",3,3,1,84
"5292",2010,233381,2,8,2,80,2,0,0,1,1,1,1,0,7,"High School or More",51500,"$20,000+",3,3,1,96
"5293",2010,233381,3,8,1,53,3,2,1,0,4,0,1,0,7,"High School or More",51500,"$20,000+",3,3,1,200
"5294",2010,233388,1,8,2,82,1,0,0,1,5,0,1,0,3,"Less than High School",84200,"$20,000+",3,3,1,171
"5295",2010,233388,2,8,2,64,3,1,0,0,4,0,1,0,5,"Less than High School",84200,"$20,000+",3,3,1,238
"5296",2010,233388,3,8,1,62,10,0,0,0,4,0,1,0,7,"High School or More",84200,"$20,000+",3,3,1,218
"5297",2010,233490,1,8,2,61,1,2,0,0,4,0,1,0,6,"High School or More",51900,"$20,000+",2,2,1,83
"5298",2010,233490,2,8,2,83,5,0,0,1,5,0,1,0,6,"High School or More",51900,"$20,000+",2,2,1,105
"5299",2010,233570,1,8,2,80,1,0,0,1,5,0,1,0,6,"High School or More",28800,"$20,000+",3,3,1,137
"5300",2010,233570,2,8,2,41,3,1,0,1,3,0,1,0,6,"High School or More",28800,"$20,000+",3,3,1,7
"5301",2010,233570,3,8,2,1,9,2,0,0,6,0,1,0,0,"Less than High School",28800,"$20,000+",3,3,1,91
"5302",2010,233571,1,8,1,55,1,0,3,0,1,1,1,0,7,"High School or More",31500,"$20,000+",3,3,1,81
"5303",2010,233571,2,8,2,56,2,0,0,0,1,1,1,0,8,"High School or More",31500,"$20,000+",3,3,1,84
"5304",2010,233571,3,8,1,82,5,0,0,1,4,0,1,0,6,"High School or More",31500,"$20,000+",3,3,1,94
"5305",2010,233653,1,8,1,66,1,3,0,0,1,1,1,0,7,"High School or More",107600,"$20,000+",3,3,1,60
"5306",2010,233653,2,8,2,66,2,0,0,0,1,1,1,0,10,"High School or More",107600,"$20,000+",3,3,1,55
"5307",2010,233653,3,8,2,87,5,0,0,1,4,0,1,0,7,"High School or More",107600,"$20,000+",3,3,1,65
"5308",2010,233684,1,8,1,80,1,0,0,1,1,1,1,0,6,"High School or More",51200,"$20,000+",4,4,1,93
"5309",2010,233684,2,8,2,78,2,0,0,1,1,1,1,0,11,"High School or More",51200,"$20,000+",4,4,1,95
"5310",2010,233684,3,8,2,51,3,2,1,0,4,0,1,0,10,"High School or More",51200,"$20,000+",4,4,1,103
"5311",2010,233956,1,8,2,59,1,2,0,0,4,0,1,0,6,"High School or More",134150,"$20,000+",3,3,1,76
"5312",2010,233956,2,8,2,88,5,0,0,1,5,0,1,0,6,"High School or More",134150,"$20,000+",3,3,1,144
"5313",2010,233956,3,8,1,55,10,0,0,0,5,0,1,0,6,"High School or More",134150,"$20,000+",3,3,1,192
"5314",2010,234232,1,8,2,82,1,0,0,1,5,0,1,0,6,"High School or More",0,"< $20,000",2,2,1,52
"5315",2010,234232,2,8,1,60,3,1,0,0,4,0,1,0,10,"High School or More",0,"< $20,000",2,2,1,64
"5316",2010,234259,1,8,2,86,1,0,0,1,5,0,1,0,0,"Less than High School",53500,"$20,000+",3,3,1,66
"5317",2010,234259,2,8,1,58,3,1,0,0,3,0,1,0,6,"High School or More",53500,"$20,000+",3,3,1,53
"5318",2010,234259,3,8,2,37,11,0,0,1,3,0,1,0,6,"High School or More",53500,"$20,000+",3,3,1,72
"5319",2010,234302,1,8,2,48,1,6,0,3,1,1,1,0,6,"High School or More",98800,"$20,000+",8,7,1,63
"5320",2010,234302,2,8,1,50,2,0,0,3,1,1,1,0,6,"High School or More",98800,"$20,000+",8,7,1,71
"5321",2010,234302,3,8,2,21,3,1,2,0,6,0,1,0,4,"Less than High School",98800,"$20,000+",8,7,1,86
"5322",2010,234302,4,8,1,17,3,1,2,0,6,0,1,0,5,"Less than High School",98800,"$20,000+",8,7,1,54
"5323",2010,234302,5,8,2,5,3,1,2,0,6,0,1,0,1,"Less than High School",98800,"$20,000+",8,7,1,58
"5324",2010,234302,6,8,2,83,5,0,0,1,5,0,1,0,6,"High School or More",98800,"$20,000+",8,7,1,82
"5325",2010,234302,7,8,1,45,8,0,0,0,4,0,1,0,4,"Less than High School",98800,"$20,000+",8,7,1,88
"5326",2010,234302,8,8,1,24,12,0,0,0,6,0,1,0,6,"High School or More",98800,"$20,000+",8,1,1,93
"5327",2010,234328,1,8,1,74,1,0,0,2,1,1,1,0,8,"High School or More",39000,"$20,000+",7,7,1,131
"5328",2010,234328,2,8,2,80,2,0,0,2,1,1,1,0,6,"High School or More",39000,"$20,000+",7,7,1,176
"5329",2010,234328,3,8,1,42,3,2,1,0,4,0,1,0,5,"Less than High School",39000,"$20,000+",7,7,1,220
"5330",2010,234328,4,8,2,34,3,2,1,3,4,0,1,0,6,"High School or More",39000,"$20,000+",7,7,1,165
"5331",2010,234328,5,8,2,18,9,4,0,0,6,0,1,0,4,"Less than High School",39000,"$20,000+",7,7,1,248
"5332",2010,234328,6,8,1,17,9,4,0,0,6,0,1,0,4,"Less than High School",39000,"$20,000+",7,7,1,169
"5333",2010,234328,7,8,1,15,9,4,0,0,6,0,1,0,3,"Less than High School",39000,"$20,000+",7,7,1,169
"5334",2010,234331,1,8,1,55,1,3,0,0,1,1,1,0,8,"High School or More",68100,"$20,000+",4,4,1,72
"5335",2010,234331,2,8,2,61,2,0,0,0,1,1,1,0,6,"High School or More",68100,"$20,000+",4,4,1,83
"5336",2010,234331,3,8,2,85,5,0,0,1,5,0,1,0,4,"Less than High School",68100,"$20,000+",4,4,1,122
"5337",2010,234331,4,8,1,77,5,0,0,0,5,0,1,0,6,"High School or More",68100,"$20,000+",4,4,1,150
"5338",2010,234422,1,8,1,80,1,0,0,1,1,1,1,0,11,"High School or More",63350,"$20,000+",3,3,1,99
"5339",2010,234422,2,8,2,79,2,0,0,1,1,1,1,0,10,"High School or More",63350,"$20,000+",3,3,1,88
"5340",2010,234422,3,8,1,45,3,2,1,0,4,0,1,0,10,"High School or More",63350,"$20,000+",3,3,1,109
"5341",2010,234520,1,8,2,56,1,2,0,0,4,0,1,0,11,"High School or More",257300,"$20,000+",2,2,1,57
"5342",2010,234520,2,8,2,83,5,0,0,1,5,0,1,0,8,"High School or More",257300,"$20,000+",2,2,1,65
"5343",2010,234909,1,8,1,58,1,0,0,1,1,1,1,0,8,"High School or More",157100,"$20,000+",5,5,1,55
"5344",2010,234909,2,8,2,56,2,4,0,1,1,1,1,0,6,"High School or More",157100,"$20,000+",5,5,1,64
"5345",2010,234909,3,8,1,25,3,2,1,0,1,1,1,0,7,"High School or More",157100,"$20,000+",5,5,1,113
"5346",2010,234909,4,8,2,82,6,0,0,1,5,0,1,0,3,"Less than High School",157100,"$20,000+",5,5,1,95
"5347",2010,235016,1,8,1,87,1,0,0,1,5,0,1,0,4,"Less than High School",28900,"$20,000+",4,3,1,57
"5348",2010,235016,2,8,2,55,3,0,1,1,5,0,1,0,6,"High School or More",28900,"$20,000+",4,3,1,58
"5349",2010,235016,3,8,1,21,9,2,0,0,6,0,1,0,6,"High School or More",28900,"$20,000+",4,3,1,61
"5350",2010,235016,4,8,2,24,12,0,0,0,6,0,1,0,6,"High School or More",28900,"$20,000+",4,1,1,57
"5351",2010,235043,1,8,2,77,1,0,0,1,1,1,1,0,11,"High School or More",75100,"$20,000+",3,3,1,61
"5352",2010,235043,2,8,1,86,2,0,0,1,1,1,1,0,6,"High School or More",75100,"$20,000+",3,3,1,56
"5353",2010,235043,3,8,1,47,3,1,2,0,6,0,1,0,8,"High School or More",75100,"$20,000+",3,3,1,84
"5354",2010,235079,1,8,1,82,1,0,0,1,1,1,1,0,7,"High School or More",16400,"< $20,000",3,3,1,51
"5355",2010,235079,2,8,2,80,2,0,0,1,1,1,1,0,6,"High School or More",16400,"< $20,000",3,3,1,59
"5356",2010,235079,3,8,2,60,3,2,1,0,4,0,1,0,7,"High School or More",16400,"< $20,000",3,3,1,101
"5357",2010,235091,1,8,2,85,1,0,0,1,5,0,1,0,7,"High School or More",30100,"$20,000+",2,2,1,61
"5358",2010,235091,2,8,2,61,3,1,0,0,4,0,1,0,6,"High School or More",30100,"$20,000+",2,2,1,103
"5359",2010,235117,1,8,1,75,1,0,0,0,1,1,1,0,6,"High School or More",62000,"$20,000+",3,3,1,86
"5360",2010,235117,2,8,2,73,2,0,3,0,1,1,1,0,8,"High School or More",62000,"$20,000+",3,3,1,90
"5361",2010,235117,3,8,1,88,6,0,0,1,5,0,1,0,7,"High School or More",62000,"$20,000+",3,3,1,118
"5362",2010,235156,1,8,2,80,1,0,0,1,1,1,1,0,7,"High School or More",50600,"$20,000+",3,3,1,69
"5363",2010,235156,2,8,1,87,2,0,0,1,1,1,1,0,10,"High School or More",50600,"$20,000+",3,3,1,71
"5364",2010,235156,3,8,1,54,3,1,2,0,6,0,1,0,6,"High School or More",50600,"$20,000+",3,3,1,113
"5365",2010,235585,1,8,2,57,1,0,2,0,4,0,1,0,8,"High School or More",80000,"$20,000+",3,2,1,88
"5366",2010,235585,2,8,1,93,5,0,0,1,4,0,1,0,6,"High School or More",80000,"$20,000+",3,2,1,105
"5367",2010,235585,3,8,2,55,11,0,0,0,4,0,1,0,6,"High School or More",80000,"$20,000+",3,1,1,129
"5368",2010,235665,1,8,2,82,1,0,0,1,5,0,1,0,2,"Less than High School",28800,"$20,000+",2,2,1,86
"5369",2010,235665,2,8,1,46,3,1,0,0,4,0,1,0,5,"Less than High School",28800,"$20,000+",2,2,1,135
"5370",2010,235682,1,8,2,58,1,0,0,0,1,1,1,0,6,"High School or More",67200,"$20,000+",3,3,1,77
"5371",2010,235682,2,8,1,65,2,0,3,0,1,1,1,0,6,"High School or More",67200,"$20,000+",3,3,1,69
"5372",2010,235682,3,8,1,93,6,0,0,1,5,0,1,0,6,"High School or More",67200,"$20,000+",3,3,1,83
"5373",2010,235684,1,8,1,75,1,0,0,0,1,1,1,0,10,"High School or More",85300,"$20,000+",3,3,1,72
"5374",2010,235684,2,8,2,74,2,3,0,0,1,1,1,0,10,"High School or More",85300,"$20,000+",3,3,1,75
"5375",2010,235684,3,8,2,93,6,0,0,1,5,0,1,0,10,"High School or More",85300,"$20,000+",3,3,1,89
"5376",2010,235699,1,8,2,80,1,0,0,1,5,0,1,0,7,"High School or More",34800,"$20,000+",2,2,1,65
"5377",2010,235699,2,8,2,54,3,1,0,0,6,0,1,0,10,"High School or More",34800,"$20,000+",2,2,1,196
"5378",2010,235754,1,8,2,39,1,2,0,0,6,0,1,0,10,"High School or More",117250,"$20,000+",2,2,1,102
"5379",2010,235754,2,8,2,80,5,0,0,1,5,0,1,0,5,"Less than High School",117250,"$20,000+",2,2,1,116
"5380",2010,235756,1,8,2,84,1,0,0,1,5,0,1,0,7,"High School or More",36100,"$20,000+",2,2,1,66
"5381",2010,235756,2,8,1,56,3,1,0,0,6,0,1,0,6,"High School or More",36100,"$20,000+",2,2,1,152
"5382",2010,235757,1,8,2,80,1,0,0,1,5,0,1,0,7,"High School or More",48800,"$20,000+",2,2,1,92
"5383",2010,235757,2,8,1,47,3,1,0,0,4,0,1,0,6,"High School or More",48800,"$20,000+",2,2,1,122
"5384",2010,235887,1,8,1,83,1,0,0,1,5,0,1,0,6,"High School or More",20100,"$20,000+",2,2,1,86
"5385",2010,235887,2,8,1,51,3,0,1,0,6,0,1,0,6,"High School or More",20100,"$20,000+",2,2,1,165
"5386",2010,235960,1,8,1,53,1,4,0,1,1,1,1,0,10,"High School or More",77400,"$20,000+",4,4,1,65
"5387",2010,235960,2,8,2,46,2,0,0,1,1,1,1,0,7,"High School or More",77400,"$20,000+",4,4,1,62
"5388",2010,235960,3,8,1,14,3,2,1,0,6,0,1,0,2,"Less than High School",77400,"$20,000+",4,4,1,64
"5389",2010,235960,4,8,2,93,5,0,0,1,5,0,1,0,7,"High School or More",77400,"$20,000+",4,4,1,63
"5390",2010,236433,1,8,1,60,1,0,5,2,1,1,1,0,11,"High School or More",198500,"$20,000+",6,6,1,76
"5391",2010,236433,2,8,2,50,2,0,0,2,1,1,1,0,7,"High School or More",198500,"$20,000+",6,6,1,77
"5392",2010,236433,3,8,1,25,3,2,1,0,1,1,1,0,7,"High School or More",198500,"$20,000+",6,6,1,94
"5393",2010,236433,4,8,1,16,3,2,1,0,6,0,1,0,4,"Less than High School",198500,"$20,000+",6,6,1,66
"5394",2010,236433,5,8,1,93,5,0,0,1,2,1,1,0,11,"High School or More",198500,"$20,000+",6,6,1,96
"5395",2010,236433,6,8,2,25,4,0,0,0,1,1,1,0,6,"High School or More",198500,"$20,000+",6,6,1,76
"5396",2010,236455,1,8,2,85,1,0,0,1,5,0,1,0,6,"High School or More",35410,"$20,000+",3,3,1,115
"5397",2010,236455,2,8,1,58,3,1,0,1,3,0,1,0,6,"High School or More",35410,"$20,000+",3,3,1,113
"5398",2010,236455,3,8,2,27,9,0,2,0,6,0,1,0,6,"High School or More",35410,"$20,000+",3,3,1,108
"5399",2010,236857,1,8,1,84,1,0,0,1,1,1,1,0,6,"High School or More",43500,"$20,000+",3,3,1,67
"5400",2010,236857,2,8,2,83,2,0,0,1,1,1,1,0,6,"High School or More",43500,"$20,000+",3,3,1,78
"5401",2010,236857,3,8,1,58,3,2,1,0,6,0,1,0,11,"High School or More",43500,"$20,000+",3,3,1,118
"5402",2010,236961,1,8,2,56,1,3,0,1,4,0,1,0,10,"High School or More",80000,"$20,000+",6,6,1,311
"5403",2010,236961,2,8,2,27,3,1,0,2,1,1,1,0,10,"High School or More",80000,"$20,000+",6,6,1,315
"5404",2010,236961,3,8,2,83,5,0,0,1,5,0,1,0,2,"Less than High School",80000,"$20,000+",6,6,1,383
"5405",2010,236961,4,8,1,8,9,2,6,0,6,0,1,0,1,"Less than High School",80000,"$20,000+",6,6,1,289
"5406",2010,236961,5,8,2,5,9,2,6,0,6,0,1,0,1,"Less than High School",80000,"$20,000+",6,6,1,295
"5407",2010,236961,6,8,1,28,4,0,0,2,1,1,1,0,10,"High School or More",80000,"$20,000+",6,6,1,406
"5408",2010,236990,1,8,1,52,1,3,0,0,1,1,1,0,7,"High School or More",102120,"$20,000+",3,3,1,86
"5409",2010,236990,2,8,2,52,2,0,0,0,1,1,1,0,7,"High School or More",102120,"$20,000+",3,3,1,89
"5410",2010,236990,3,8,2,84,5,0,0,1,5,0,1,0,6,"High School or More",102120,"$20,000+",3,3,1,139
"5411",2010,237025,1,8,1,62,1,0,2,0,4,0,1,0,8,"High School or More",42400,"$20,000+",2,2,1,43
"5412",2010,237025,2,8,1,93,5,0,0,1,5,0,1,0,2,"Less than High School",42400,"$20,000+",2,2,1,45
"5413",2010,237091,1,8,2,61,1,2,0,0,5,0,1,0,10,"High School or More",103500,"$20,000+",2,2,1,58
"5414",2010,237091,2,8,2,80,5,0,0,1,5,0,1,0,4,"Less than High School",103500,"$20,000+",2,2,1,93
"5415",2010,237102,1,8,1,48,1,3,0,1,6,0,1,0,6,"High School or More",16410,"< $20,000",3,3,1,59
"5416",2010,237102,2,8,1,16,3,0,1,0,6,0,1,0,5,"Less than High School",16410,"< $20,000",3,3,1,62
"5417",2010,237102,3,8,2,82,5,0,0,1,5,0,1,0,8,"High School or More",16410,"< $20,000",3,3,1,79
"5418",2010,237107,1,8,1,61,1,2,0,0,6,0,1,0,8,"High School or More",53400,"$20,000+",2,2,1,86
"5419",2010,237107,2,8,2,86,5,0,0,1,4,0,1,0,6,"High School or More",53400,"$20,000+",2,2,1,95
"5420",2010,237157,1,8,2,89,1,0,0,1,5,0,1,0,7,"High School or More",133570,"$20,000+",3,3,1,56
"5421",2010,237157,2,8,2,53,3,1,0,0,1,1,1,0,11,"High School or More",133570,"$20,000+",3,3,1,239
"5422",2010,237157,3,8,1,56,4,0,0,0,1,1,1,0,11,"High School or More",133570,"$20,000+",3,3,1,269
"5423",2010,237159,1,8,2,48,1,0,0,0,1,1,1,0,10,"High School or More",149800,"$20,000+",4,4,1,118
"5424",2010,237159,2,8,1,48,2,3,0,0,1,1,1,0,10,"High School or More",149800,"$20,000+",4,4,1,88
"5425",2010,237159,3,8,2,82,6,0,0,1,5,0,1,0,11,"High School or More",149800,"$20,000+",4,4,1,111
"5426",2010,237159,4,8,2,85,10,0,0,0,6,0,1,0,6,"High School or More",149800,"$20,000+",4,4,1,112
"5427",2010,237596,1,8,2,84,1,0,0,1,5,0,1,0,2,"Less than High School",32410,"$20,000+",2,2,1,86
"5428",2010,237596,2,8,1,58,3,1,0,0,4,0,1,0,7,"High School or More",32410,"$20,000+",2,2,1,174
"5429",2010,237783,1,8,1,87,1,0,0,1,1,1,1,0,10,"High School or More",50950,"$20,000+",3,3,1,82
"5430",2010,237783,2,8,2,84,2,0,0,1,1,1,1,0,10,"High School or More",50950,"$20,000+",3,3,1,65
"5431",2010,237783,3,8,1,44,3,2,1,0,6,0,1,0,10,"High School or More",50950,"$20,000+",3,3,1,67
"5432",2010,237887,1,8,1,62,1,0,0,0,1,1,1,0,11,"High School or More",87100,"$20,000+",3,3,1,81
"5433",2010,237887,2,8,2,62,2,0,3,0,1,1,1,0,11,"High School or More",87100,"$20,000+",3,3,1,84
"5434",2010,237887,3,8,1,88,6,0,0,1,5,0,1,0,6,"High School or More",87100,"$20,000+",3,3,1,93
"5435",2010,238022,1,8,2,88,1,0,0,1,5,0,1,0,6,"High School or More",27000,"$20,000+",2,2,1,75
