"","YEAR","SERIAL","PERNUM","STATEFIP","RELATE","RELATED","MOMLOC","POPLOC","NCHILD","SEX","AGE","mother_age","father_age","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","PERWT"
"1921",2010,226697,1,8,1,101,4,0,1,1,60,83,NA,1,1,1,0,6,"High School or More",41470,"$20,000+",4,4,58
"1922",2010,226967,1,8,1,101,2,0,0,2,54,83,NA,4,0,1,0,6,"High School or More",149020,"$20,000+",2,2,90
"1923",2010,227348,1,8,1,101,2,0,0,2,53,81,NA,4,0,1,0,7,"High School or More",78100,"$20,000+",2,2,115
"1924",2010,227663,2,8,2,201,5,0,2,2,55,87,NA,1,1,1,0,8,"High School or More",147300,"$20,000+",5,5,73
"1925",2010,228033,1,8,1,101,2,0,0,1,53,80,NA,6,0,1,0,6,"High School or More",46520,"$20,000+",2,2,125
"1926",2010,228085,1,8,1,101,2,0,0,2,55,86,NA,6,0,1,0,11,"High School or More",223900,"$20,000+",2,2,109
"1927",2010,228424,1,8,1,101,0,3,0,2,53,NA,89,1,1,1,0,11,"High School or More",81600,"$20,000+",3,3,84
"1928",2010,228474,2,8,3,301,1,0,0,1,65,86,NA,6,0,1,0,6,"High School or More",51300,"$20,000+",2,2,109
"1929",2010,228619,2,8,2,201,5,0,1,2,48,84,NA,1,1,1,0,6,"High School or More",124300,"$20,000+",6,6,84
"1930",2010,228811,2,8,3,302,0,1,0,2,65,NA,93,4,0,1,0,7,"High School or More",75000,"$20,000+",2,2,69
"1931",2010,228859,1,8,1,101,2,0,0,2,54,83,NA,4,0,1,0,7,"High School or More",24500,"$20,000+",2,2,86
"1932",2010,228991,2,8,3,301,1,0,0,2,58,80,NA,4,0,1,0,10,"High School or More",11900,"< $20,000",2,2,132
"1933",2010,229247,1,8,1,101,2,0,0,1,65,93,NA,4,0,1,0,6,"High School or More",47210,"$20,000+",2,2,55
"1934",2010,229272,1,8,1,101,3,0,1,2,59,93,NA,4,0,1,0,6,"High School or More",55180,"$20,000+",4,4,71
"1935",2010,229294,2,8,3,301,1,0,1,2,50,81,NA,1,1,1,0,7,"High School or More",201300,"$20,000+",4,4,43
"1936",2010,229314,3,8,3,301,2,1,0,1,55,82,85,4,0,1,0,10,"High School or More",67010,"$20,000+",3,3,80
"1937",2010,229360,1,8,1,101,2,0,0,2,58,93,NA,2,1,1,0,11,"High School or More",31600,"$20,000+",2,2,175
"1938",2010,229390,1,8,1,101,2,0,0,2,55,93,NA,4,0,1,0,6,"High School or More",26100,"$20,000+",2,2,128
"1939",2010,229392,1,8,1,101,2,0,0,1,52,83,NA,6,0,1,0,10,"High School or More",26900,"$20,000+",2,2,47
"1940",2010,229572,1,8,1,101,2,0,0,2,55,82,NA,4,0,1,0,5,"Less than High School",17500,"< $20,000",2,2,77
"1941",2010,229593,2,8,3,301,1,0,0,2,63,81,NA,4,0,1,0,6,"High School or More",38300,"$20,000+",2,2,116
"1942",2010,229764,3,8,3,301,2,1,0,2,56,83,88,6,0,1,0,7,"High School or More",60340,"$20,000+",3,3,78
"1943",2010,229934,1,8,1,101,0,3,0,1,72,NA,93,1,1,1,0,6,"High School or More",63900,"$20,000+",3,3,74
"1944",2010,229959,1,8,1,101,2,0,0,2,66,85,NA,6,0,1,0,11,"High School or More",72600,"$20,000+",2,2,94
"1945",2010,230147,1,8,1,101,3,0,0,1,62,85,NA,1,1,1,0,10,"High School or More",42000,"$20,000+",3,3,84
"1946",2010,230317,1,8,1,101,3,0,0,2,55,93,NA,1,1,1,0,11,"High School or More",130300,"$20,000+",3,3,42
"1947",2010,230405,1,8,1,101,3,0,0,2,62,81,NA,1,1,1,0,6,"High School or More",46000,"$20,000+",3,3,67
"1948",2010,230507,1,8,1,101,2,0,0,1,61,81,NA,6,0,1,0,10,"High School or More",37100,"$20,000+",2,2,226
"1949",2010,230616,2,8,3,301,0,1,0,2,60,NA,88,4,0,1,0,7,"High School or More",34700,"$20,000+",2,2,46
"1950",2010,230841,2,8,3,301,1,0,0,2,57,86,NA,2,1,1,0,6,"High School or More",90200,"$20,000+",4,4,151
"1951",2010,230841,3,8,3,301,1,0,0,2,46,86,NA,1,1,1,0,10,"High School or More",90200,"$20,000+",4,4,124
"1952",2010,230910,1,8,1,101,4,5,1,2,42,86,83,1,1,1,0,6,"High School or More",123000,"$20,000+",5,5,68
"1953",2010,230954,1,8,1,101,2,0,0,2,60,93,NA,6,0,1,0,11,"High School or More",112000,"$20,000+",2,2,84
"1954",2010,231023,2,8,3,301,1,0,0,1,64,86,NA,6,0,1,0,6,"High School or More",50200,"$20,000+",2,2,136
"1955",2010,231277,3,8,3,301,2,1,0,1,54,80,93,6,0,1,0,8,"High School or More",94250,"$20,000+",3,3,83
"1956",2010,231306,2,8,3,301,1,0,0,2,49,85,NA,4,0,1,0,6,"High School or More",95000,"$20,000+",2,2,78
"1957",2010,231335,2,8,2,201,3,0,0,2,66,93,NA,1,1,1,0,8,"High School or More",79250,"$20,000+",3,3,61
"1958",2010,231573,1,8,1,101,2,0,0,2,62,86,NA,4,0,1,0,7,"High School or More",71200,"$20,000+",2,2,106
"1959",2010,231686,1,8,1,101,3,0,0,1,61,86,NA,1,1,1,0,7,"High School or More",70500,"$20,000+",3,3,83
"1960",2010,231785,2,8,3,301,1,0,0,1,57,82,NA,6,0,1,0,6,"High School or More",32500,"$20,000+",3,3,84
"1961",2010,231785,3,8,3,301,1,0,0,2,57,82,NA,2,1,1,0,6,"High School or More",32500,"$20,000+",3,3,96
"1962",2010,231817,1,8,1,101,2,0,0,2,56,84,NA,4,0,1,0,6,"High School or More",37600,"$20,000+",2,2,108
"1963",2010,231873,2,8,2,201,4,0,1,2,56,83,NA,1,1,1,0,8,"High School or More",138000,"$20,000+",5,5,105
"1964",2010,231873,5,8,8,801,4,0,0,2,51,83,NA,6,0,1,0,10,"High School or More",138000,"$20,000+",5,5,111
"1965",2010,231974,2,8,3,301,1,0,0,2,58,84,NA,6,0,1,0,6,"High School or More",35500,"$20,000+",2,2,72
"1966",2010,232130,1,8,1,101,2,0,0,2,56,80,NA,4,0,1,0,10,"High School or More",44000,"$20,000+",2,2,78
"1967",2010,232141,1,8,1,101,5,0,2,1,54,88,NA,1,1,1,0,11,"High School or More",174200,"$20,000+",5,5,255
"1968",2010,232728,2,8,2,201,4,0,1,1,70,89,NA,1,1,1,0,8,"High School or More",138990,"$20,000+",4,4,50
"1969",2010,232865,1,8,1,101,0,4,0,2,56,NA,87,1,1,1,0,8,"High School or More",114700,"$20,000+",5,5,55
"1970",2010,232865,3,8,7,701,0,4,0,2,59,NA,87,4,0,1,0,11,"High School or More",114700,"$20,000+",5,5,77
"1971",2010,233170,2,8,2,201,5,0,0,2,57,93,NA,1,1,1,0,6,"High School or More",60300,"$20,000+",5,5,94
"1972",2010,233193,2,8,3,301,1,0,0,1,57,81,NA,4,0,1,0,6,"High School or More",12000,"< $20,000",2,2,65
"1973",2010,233270,2,8,3,301,1,0,0,1,61,86,NA,4,0,1,0,10,"High School or More",24440,"$20,000+",2,2,85
"1974",2010,233288,1,8,1,101,3,0,1,2,63,81,NA,4,0,1,0,8,"High School or More",77200,"$20,000+",3,3,66
"1975",2010,233381,3,8,3,301,2,1,0,1,53,80,79,4,0,1,0,7,"High School or More",51500,"$20,000+",3,3,200
"1976",2010,233388,2,8,3,301,1,0,0,2,64,82,NA,4,0,1,0,5,"Less than High School",84200,"$20,000+",3,3,238
"1977",2010,233490,1,8,1,101,2,0,0,2,61,83,NA,4,0,1,0,6,"High School or More",51900,"$20,000+",2,2,83
"1978",2010,233570,2,8,3,302,1,0,1,2,41,80,NA,3,0,1,0,6,"High School or More",28800,"$20,000+",3,3,7
"1979",2010,233571,1,8,1,101,0,3,0,1,55,NA,82,1,1,1,0,7,"High School or More",31500,"$20,000+",3,3,81
"1980",2010,233653,1,8,1,101,3,0,0,1,66,87,NA,1,1,1,0,7,"High School or More",107600,"$20,000+",3,3,60
"1981",2010,233684,3,8,3,303,2,1,0,2,51,78,80,4,0,1,0,10,"High School or More",51200,"$20,000+",4,4,103
"1982",2010,233956,1,8,1,101,2,0,0,2,59,88,NA,4,0,1,0,6,"High School or More",134150,"$20,000+",3,3,76
"1983",2010,234232,2,8,3,301,1,0,0,1,60,82,NA,4,0,1,0,10,"High School or More",0,"< $20,000",2,2,64
"1984",2010,234259,2,8,3,301,1,0,0,1,58,86,NA,3,0,1,0,6,"High School or More",53500,"$20,000+",3,3,53
"1985",2010,234302,1,8,1,101,6,0,3,2,48,83,NA,1,1,1,0,6,"High School or More",98800,"$20,000+",8,7,63
"1986",2010,234328,3,8,3,301,2,1,0,1,42,80,74,4,0,1,0,5,"Less than High School",39000,"$20,000+",7,7,220
"1987",2010,234328,4,8,3,301,2,1,3,2,34,80,74,4,0,1,0,6,"High School or More",39000,"$20,000+",7,7,165
"1988",2010,234331,1,8,1,101,3,0,0,1,55,85,NA,1,1,1,0,8,"High School or More",68100,"$20,000+",4,4,72
"1989",2010,234422,3,8,3,301,2,1,0,1,45,79,80,4,0,1,0,10,"High School or More",63350,"$20,000+",3,3,109
"1990",2010,234520,1,8,1,101,2,0,0,2,56,83,NA,4,0,1,0,11,"High School or More",257300,"$20,000+",2,2,57
"1991",2010,234909,2,8,2,201,4,0,1,2,56,82,NA,1,1,1,0,6,"High School or More",157100,"$20,000+",5,5,64
"1992",2010,235016,2,8,3,301,0,1,1,2,55,NA,87,5,0,1,0,6,"High School or More",28900,"$20,000+",4,3,58
"1993",2010,235043,3,8,3,301,1,2,0,1,47,77,86,6,0,1,0,8,"High School or More",75100,"$20,000+",3,3,84
"1994",2010,235079,3,8,3,301,2,1,0,2,60,80,82,4,0,1,0,7,"High School or More",16400,"< $20,000",3,3,101
"1995",2010,235091,2,8,3,301,1,0,0,2,61,85,NA,4,0,1,0,6,"High School or More",30100,"$20,000+",2,2,103
"1996",2010,235117,2,8,2,201,0,3,0,2,73,NA,88,1,1,1,0,8,"High School or More",62000,"$20,000+",3,3,90
"1997",2010,235156,3,8,3,301,1,2,0,1,54,80,87,6,0,1,0,6,"High School or More",50600,"$20,000+",3,3,113
"1998",2010,235585,1,8,1,101,0,2,0,2,57,NA,93,4,0,1,0,8,"High School or More",80000,"$20,000+",3,2,88
"1999",2010,235665,2,8,3,301,1,0,0,1,46,82,NA,4,0,1,0,5,"Less than High School",28800,"$20,000+",2,2,135
"2000",2010,235682,2,8,2,201,0,3,0,1,65,NA,93,1,1,1,0,6,"High School or More",67200,"$20,000+",3,3,69
"2001",2010,235684,2,8,2,201,3,0,0,2,74,93,NA,1,1,1,0,10,"High School or More",85300,"$20,000+",3,3,75
"2002",2010,235699,2,8,3,301,1,0,0,2,54,80,NA,6,0,1,0,10,"High School or More",34800,"$20,000+",2,2,196
"2003",2010,235754,1,8,1,101,2,0,0,2,39,80,NA,6,0,1,0,10,"High School or More",117250,"$20,000+",2,2,102
"2004",2010,235756,2,8,3,301,1,0,0,1,56,84,NA,6,0,1,0,6,"High School or More",36100,"$20,000+",2,2,152
"2005",2010,235757,2,8,3,301,1,0,0,1,47,80,NA,4,0,1,0,6,"High School or More",48800,"$20,000+",2,2,122
"2006",2010,235887,2,8,3,301,0,1,0,1,51,NA,83,6,0,1,0,6,"High School or More",20100,"$20,000+",2,2,165
"2007",2010,235960,1,8,1,101,4,0,1,1,53,93,NA,1,1,1,0,10,"High School or More",77400,"$20,000+",4,4,65
"2008",2010,236433,1,8,1,101,0,5,2,1,60,NA,93,1,1,1,0,11,"High School or More",198500,"$20,000+",6,6,76
"2009",2010,236455,2,8,3,301,1,0,1,1,58,85,NA,3,0,1,0,6,"High School or More",35410,"$20,000+",3,3,113
"2010",2010,236857,3,8,3,301,2,1,0,1,58,83,84,6,0,1,0,11,"High School or More",43500,"$20,000+",3,3,118
"2011",2010,236961,1,8,1,101,3,0,1,2,56,83,NA,4,0,1,0,10,"High School or More",80000,"$20,000+",6,6,311
"2012",2010,236990,1,8,1,101,3,0,0,1,52,84,NA,1,1,1,0,7,"High School or More",102120,"$20,000+",3,3,86
"2013",2010,237025,1,8,1,101,0,2,0,1,62,NA,93,4,0,1,0,8,"High School or More",42400,"$20,000+",2,2,43
"2014",2010,237091,1,8,1,101,2,0,0,2,61,80,NA,5,0,1,0,10,"High School or More",103500,"$20,000+",2,2,58
"2015",2010,237102,1,8,1,101,3,0,1,1,48,82,NA,6,0,1,0,6,"High School or More",16410,"< $20,000",3,3,59
"2016",2010,237107,1,8,1,101,2,0,0,1,61,86,NA,6,0,1,0,8,"High School or More",53400,"$20,000+",2,2,86
"2017",2010,237157,2,8,3,301,1,0,0,2,53,89,NA,1,1,1,0,11,"High School or More",133570,"$20,000+",3,3,239
"2018",2010,237159,2,8,2,201,3,0,0,1,48,82,NA,1,1,1,0,10,"High School or More",149800,"$20,000+",4,4,88
"2019",2010,237596,2,8,3,301,1,0,0,1,58,84,NA,4,0,1,0,7,"High School or More",32410,"$20,000+",2,2,174
"2020",2010,237783,3,8,3,301,2,1,0,1,44,84,87,6,0,1,0,10,"High School or More",50950,"$20,000+",3,3,67
"2021",2010,237887,2,8,2,201,0,3,0,2,62,NA,88,1,1,1,0,11,"High School or More",87100,"$20,000+",3,3,84
"2022",2010,238022,2,8,3,301,1,0,0,2,60,88,NA,5,0,1,0,6,"High School or More",27000,"$20,000+",2,2,65
"2023",2010,238305,1,8,1,101,2,0,0,2,49,89,NA,6,0,1,0,10,"High School or More",25970,"$20,000+",2,2,53
"2024",2010,815224,2,35,2,201,3,0,0,2,68,89,NA,1,1,1,0,6,"High School or More",66210,"$20,000+",3,3,180
"2025",2010,815295,1,35,1,101,2,0,0,2,64,89,NA,4,0,1,0,3,"Less than High School",12300,"< $20,000",2,2,113
"2026",2010,815427,2,35,3,301,1,0,0,1,58,82,NA,4,0,1,0,6,"High School or More",32900,"$20,000+",2,2,105
"2027",2010,815521,1,35,1,101,2,0,0,1,67,92,NA,4,0,1,0,11,"High School or More",64300,"$20,000+",2,2,87
"2028",2010,815811,2,35,3,301,0,1,0,2,65,NA,92,4,0,1,0,7,"High School or More",79900,"$20,000+",2,2,108
"2029",2010,815919,3,35,3,301,2,1,0,1,55,89,89,6,0,1,0,7,"High School or More",155200,"$20,000+",3,3,57
"2030",2010,816144,2,35,3,301,0,1,0,2,58,NA,84,4,0,1,0,10,"High School or More",105720,"$20,000+",2,2,92
"2031",2010,816184,2,35,2,201,0,3,0,2,51,NA,82,1,1,1,0,6,"High School or More",156000,"$20,000+",3,3,134
"2032",2010,816427,3,35,3,301,2,1,3,2,45,79,80,4,0,1,0,6,"High School or More",54361,"$20,000+",8,8,66
"2033",2010,816658,1,35,1,101,0,2,0,1,46,NA,92,1,1,1,0,10,"High School or More",142000,"$20,000+",12,3,117
"2034",2010,817043,2,35,3,301,1,0,0,1,58,84,NA,6,0,1,0,6,"High School or More",18300,"< $20,000",2,2,136
"2035",2010,817121,2,35,3,301,1,0,0,1,60,85,NA,4,0,1,0,6,"High School or More",35000,"$20,000+",3,3,103
"2036",2010,817218,2,35,3,301,1,0,0,1,52,80,NA,6,0,1,0,10,"High School or More",37300,"$20,000+",2,2,138
"2037",2010,817254,3,35,3,301,2,1,0,1,46,73,80,6,0,1,0,10,"High School or More",56500,"$20,000+",3,3,297
"2038",2010,817283,1,35,1,101,2,0,0,2,60,86,NA,6,0,1,0,6,"High School or More",18400,"< $20,000",2,2,110
"2039",2010,817385,3,35,3,301,2,1,0,1,56,82,82,4,0,1,0,10,"High School or More",101700,"$20,000+",3,3,101
"2040",2010,817451,2,35,3,301,1,0,0,1,57,92,NA,4,0,1,0,6,"High School or More",44200,"$20,000+",2,2,142
"2041",2010,817743,1,35,1,101,2,0,0,1,66,88,NA,4,0,1,0,11,"High School or More",30000,"$20,000+",2,2,74
"2042",2010,817844,2,35,3,301,0,1,0,2,49,NA,85,4,0,1,0,7,"High School or More",71100,"$20,000+",2,2,129
"2043",2010,818041,1,35,1,101,5,0,2,1,55,86,NA,1,1,1,0,7,"High School or More",159000,"$20,000+",5,5,71
"2044",2010,818153,2,35,3,301,0,1,0,1,52,NA,81,6,0,1,0,6,"High School or More",39300,"$20,000+",2,2,137
"2045",2010,818167,1,35,1,101,2,0,0,2,63,92,NA,4,0,1,0,11,"High School or More",128750,"$20,000+",2,2,98
"2046",2010,818801,2,35,3,302,1,0,0,1,41,86,NA,6,0,9,0,7,"High School or More",19100,"< $20,000",2,2,135
"2047",2010,818856,2,35,2,201,3,0,0,2,49,87,NA,1,1,1,0,11,"High School or More",80400,"$20,000+",3,3,57
"2048",2010,818867,2,35,3,301,1,0,0,1,53,82,NA,6,0,1,0,6,"High School or More",49300,"$20,000+",2,2,100
"2049",2010,818918,2,35,2,201,3,0,0,2,62,92,NA,1,1,1,0,10,"High School or More",95300,"$20,000+",3,3,77
"2050",2010,819089,1,35,1,101,2,0,0,1,63,82,NA,3,0,1,0,10,"High School or More",42000,"$20,000+",3,3,88
"2051",2010,819180,1,35,1,101,2,0,0,2,68,92,NA,4,0,1,0,6,"High School or More",38100,"$20,000+",2,2,81
"2052",2010,819201,3,35,3,301,1,2,0,1,56,74,82,5,0,1,0,6,"High School or More",52800,"$20,000+",4,4,92
"2053",2010,819201,4,35,3,301,1,2,0,1,46,74,82,4,0,1,0,6,"High School or More",52800,"$20,000+",4,4,75
"2054",2010,819257,2,35,3,301,0,1,0,2,50,NA,80,1,1,1,0,6,"High School or More",62000,"$20,000+",3,3,113
"2055",2010,819302,3,35,3,301,1,2,0,1,44,72,83,6,0,1,0,6,"High School or More",15400,"< $20,000",3,3,80
"2056",2010,819452,1,35,1,101,3,0,0,2,59,92,NA,1,1,1,0,7,"High School or More",155300,"$20,000+",3,3,83
"2057",2010,819885,2,35,3,301,1,0,0,2,54,80,NA,6,0,1,0,6,"High School or More",34600,"$20,000+",2,2,126
"2058",2010,819896,1,35,1,101,2,0,0,2,61,92,NA,6,0,1,0,10,"High School or More",13430,"< $20,000",2,2,77
"2059",2010,820122,3,35,3,301,2,1,0,2,59,78,80,4,0,1,0,10,"High School or More",163500,"$20,000+",3,3,97
"2060",2010,820203,1,35,1,101,3,0,0,1,55,80,NA,1,1,1,0,6,"High School or More",116000,"$20,000+",3,3,104
"2061",2010,820293,2,35,3,301,1,0,3,1,59,80,NA,4,0,1,0,6,"High School or More",42600,"$20,000+",5,5,133
"2062",2010,820637,2,35,2,201,0,4,1,2,48,NA,86,1,1,1,0,6,"High School or More",137400,"$20,000+",4,4,65
"2063",2010,820698,1,35,1,101,2,0,0,2,65,88,NA,4,0,1,0,11,"High School or More",160000,"$20,000+",2,2,14
"2064",2010,820857,3,35,3,301,2,1,0,1,49,81,71,6,0,1,0,7,"High School or More",65700,"$20,000+",3,3,526
"2065",2010,821116,1,35,1,101,2,0,0,2,66,92,NA,4,0,1,0,7,"High School or More",46200,"$20,000+",2,2,74
"2066",2010,821514,2,35,3,301,1,0,0,2,66,92,NA,4,0,1,0,10,"High School or More",53870,"$20,000+",2,2,24
"2067",2010,821885,2,35,3,301,0,1,0,1,56,NA,85,4,0,1,0,6,"High School or More",39600,"$20,000+",3,3,96
"2068",2010,821885,3,35,3,301,0,1,0,1,52,NA,85,6,0,1,0,6,"High School or More",39600,"$20,000+",3,3,88
"2069",2010,822057,1,35,1,101,2,0,0,2,53,84,NA,6,0,1,0,8,"High School or More",1780,"< $20,000",2,2,66
"2070",2010,822184,3,35,3,301,1,2,0,1,55,83,83,6,0,1,0,6,"High School or More",31800,"$20,000+",3,3,153
"2071",2010,822398,1,35,1,101,2,0,0,1,52,88,NA,6,0,1,0,10,"High School or More",35000,"$20,000+",2,2,80
"2072",2010,822674,1,35,1,101,3,0,0,2,51,81,NA,6,0,1,0,7,"High School or More",138400,"$20,000+",5,5,66
"2073",2010,822674,2,35,7,701,3,0,0,1,58,81,NA,6,0,1,0,10,"High School or More",138400,"$20,000+",5,5,76
"2074",2010,822737,2,35,3,301,1,0,0,2,69,88,NA,6,0,1,0,11,"High School or More",44500,"$20,000+",2,2,135
"2075",2010,823040,1,35,1,101,2,0,0,1,41,92,NA,4,0,1,0,11,"High School or More",192000,"$20,000+",3,3,138
"2076",2010,823046,1,35,1,101,2,0,0,1,63,84,NA,6,0,1,0,8,"High School or More",36200,"$20,000+",2,2,93
"2077",2010,823176,1,35,1,101,4,0,1,1,44,82,NA,1,1,1,0,7,"High School or More",62800,"$20,000+",4,4,69
"2078",2010,823394,2,35,3,301,1,0,1,2,55,80,NA,1,1,1,0,10,"High School or More",138400,"$20,000+",4,4,115
"2079",2010,823414,2,35,3,301,0,1,0,2,62,NA,92,5,0,1,0,6,"High School or More",86050,"$20,000+",2,2,90
"2080",2010,823693,1,35,1,101,2,0,0,2,58,82,NA,6,0,1,0,11,"High School or More",12300,"< $20,000",2,2,77
"2081",2010,823713,2,35,2,201,3,0,0,2,60,85,NA,1,1,1,0,10,"High School or More",85600,"$20,000+",3,3,66
"2082",2010,823906,2,35,3,301,1,0,0,1,56,87,NA,4,0,1,0,7,"High School or More",33700,"$20,000+",2,2,111
"2083",2010,824402,2,35,3,301,1,0,0,2,67,85,NA,4,0,1,0,6,"High School or More",26800,"$20,000+",4,3,148
"2084",2010,824402,3,35,3,301,1,0,0,2,59,85,NA,2,1,1,0,6,"High School or More",26800,"$20,000+",4,3,131
"2085",2010,824422,2,35,3,301,1,0,0,1,63,83,NA,5,0,1,0,6,"High School or More",44900,"$20,000+",2,2,146
"2086",2010,1172140,2,48,2,201,5,0,2,1,58,88,NA,1,1,1,0,11,"High School or More",349900,"$20,000+",5,5,84
"2087",2010,1172176,1,48,1,101,9,0,6,2,30,92,NA,2,1,1,0,6,"High School or More",19800,"< $20,000",10,10,220
"2088",2010,1172176,8,48,7,701,9,0,0,2,35,92,NA,1,1,1,0,6,"High School or More",19800,"< $20,000",10,10,281
"2089",2010,1172213,1,48,1,101,3,0,0,2,56,86,NA,1,1,1,0,8,"High School or More",131500,"$20,000+",3,3,89
"2090",2010,1172301,1,48,1,101,3,0,0,2,55,86,NA,1,1,1,0,10,"High School or More",168000,"$20,000+",3,3,65
"2091",2010,1172342,1,48,1,101,2,0,0,2,63,92,NA,4,0,1,0,8,"High School or More",29200,"$20,000+",2,2,84
"2092",2010,1172385,2,48,3,301,1,0,0,2,58,87,NA,4,0,1,0,10,"High School or More",57960,"$20,000+",3,3,123
"2093",2010,1172385,3,48,3,301,1,0,0,1,54,87,NA,4,0,1,0,6,"High School or More",57960,"$20,000+",3,3,122
"2094",2010,1172389,2,48,3,301,1,0,0,1,51,92,NA,6,0,1,0,7,"High School or More",28450,"$20,000+",2,2,110
"2095",2010,1172745,2,48,3,301,1,0,0,1,68,92,NA,4,0,1,0,10,"High School or More",121000,"$20,000+",2,2,162
"2096",2010,1172749,2,48,3,301,0,1,0,1,62,NA,88,4,0,1,0,11,"High School or More",64430,"$20,000+",2,2,140
"2097",2010,1172777,2,48,3,301,1,0,0,1,55,84,NA,6,0,1,0,0,"Less than High School",201100,"$20,000+",5,5,33
"2098",2010,1172777,3,48,3,301,1,0,0,2,54,84,NA,1,1,1,0,10,"High School or More",201100,"$20,000+",5,5,26
"2099",2010,1173023,2,48,2,201,3,0,0,2,75,92,NA,1,1,1,0,10,"High School or More",94200,"$20,000+",3,3,48
"2100",2010,1173110,2,48,3,301,1,0,0,2,53,80,NA,4,0,1,0,6,"High School or More",22600,"$20,000+",2,2,136
"2101",2010,1173156,1,48,1,101,3,0,0,1,53,82,NA,1,1,1,0,7,"High School or More",53620,"$20,000+",3,3,30
"2102",2010,1173264,2,48,3,301,1,0,0,2,63,83,NA,4,0,1,0,7,"High School or More",58800,"$20,000+",2,2,264
"2103",2010,1173403,2,48,3,301,1,0,0,1,48,83,NA,6,0,1,0,6,"High School or More",40700,"$20,000+",2,2,110
"2104",2010,1173566,1,48,1,101,3,0,0,1,67,87,NA,1,1,1,0,10,"High School or More",97700,"$20,000+",3,3,78
"2105",2010,1173605,1,48,1,101,0,2,0,2,42,NA,83,6,0,8,0,8,"High School or More",4800,"< $20,000",2,2,181
"2106",2010,1173691,2,48,3,301,1,0,0,1,58,83,NA,6,0,1,0,8,"High School or More",31300,"$20,000+",3,3,53
"2107",2010,1173691,3,48,3,301,1,0,0,2,48,83,NA,2,1,1,0,7,"High School or More",31300,"$20,000+",3,3,29
"2108",2010,1173780,1,48,1,101,3,0,0,2,57,92,NA,1,1,1,0,10,"High School or More",395900,"$20,000+",3,3,15
"2109",2010,1173810,1,48,1,101,3,2,0,2,56,84,87,4,0,1,0,10,"High School or More",79600,"$20,000+",3,3,97
"2110",2010,1173831,1,48,1,101,0,2,0,2,49,NA,80,2,1,1,0,7,"High School or More",46400,"$20,000+",2,2,23
"2111",2010,1173992,1,48,1,101,5,0,2,1,61,92,NA,1,1,1,0,11,"High School or More",174410,"$20,000+",5,5,91
"2112",2010,1174144,2,48,3,301,1,0,0,1,54,86,NA,6,0,1,0,6,"High School or More",15800,"< $20,000",2,2,87
"2113",2010,1174220,2,48,3,303,0,1,0,2,68,NA,86,6,0,1,0,10,"High School or More",41500,"$20,000+",2,2,174
"2114",2010,1174246,2,48,3,301,1,0,0,1,56,87,NA,4,0,1,0,7,"High School or More",38300,"$20,000+",2,2,284
"2115",2010,1174277,1,48,1,101,4,0,1,2,54,86,NA,1,1,1,0,7,"High School or More",99800,"$20,000+",4,4,143
"2116",2010,1174357,1,48,1,101,2,0,0,2,63,92,NA,4,0,1,0,6,"High School or More",54700,"$20,000+",2,2,108
"2117",2010,1174434,3,48,3,301,1,2,0,1,55,78,82,6,0,1,0,2,"Less than High School",27700,"$20,000+",3,3,28
"2118",2010,1174480,3,48,3,301,1,2,0,1,54,83,85,6,0,1,0,6,"High School or More",52200,"$20,000+",3,3,9
"2119",2010,1174592,2,48,2,201,3,0,0,2,70,87,NA,1,1,1,0,6,"High School or More",53600,"$20,000+",3,3,107
"2120",2010,1174608,1,48,1,101,3,0,0,1,71,92,NA,1,1,1,0,7,"High School or More",61500,"$20,000+",3,3,13
"2121",2010,1174762,2,48,3,301,0,1,0,1,63,NA,87,4,0,1,0,6,"High School or More",38410,"$20,000+",2,2,96
"2122",2010,1174817,2,48,3,301,1,0,0,1,55,84,NA,4,0,1,0,10,"High School or More",240900,"$20,000+",2,2,100
"2123",2010,1175043,1,48,1,101,3,0,0,1,61,85,NA,1,1,1,0,6,"High School or More",59500,"$20,000+",3,3,60
"2124",2010,1175124,1,48,1,101,2,0,0,2,60,92,NA,4,0,1,0,11,"High School or More",49530,"$20,000+",2,2,11
"2125",2010,1175196,3,48,3,301,1,2,0,1,53,73,92,3,0,1,0,6,"High School or More",19900,"< $20,000",3,3,166
"2126",2010,1175242,1,48,1,101,2,0,0,2,67,86,NA,4,0,1,0,11,"High School or More",107300,"$20,000+",2,2,88
"2127",2010,1176243,2,48,3,303,0,1,0,2,58,NA,80,5,0,1,0,7,"High School or More",17910,"< $20,000",2,2,28
"2128",2010,1176302,2,48,3,301,1,0,0,2,60,88,NA,6,0,1,0,8,"High School or More",17670,"< $20,000",2,2,126
"2129",2010,1176364,2,48,3,301,1,0,0,1,53,81,NA,4,0,1,0,10,"High School or More",344800,"$20,000+",2,2,107
"2130",2010,1176795,1,48,1,101,4,3,0,1,56,88,92,6,0,1,0,6,"High School or More",88800,"$20,000+",4,4,37
"2131",2010,1176795,2,48,7,701,4,3,0,1,50,88,92,6,0,1,0,6,"High School or More",88800,"$20,000+",4,4,99
"2132",2010,1176806,3,48,3,301,2,1,0,1,60,87,87,4,0,1,0,11,"High School or More",56400,"$20,000+",3,3,82
